<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<TICKVOL>;<VOL>;<SPREAD>
2016.10.26;12:00:00;1.09235;1.09327;1.09109;1.09168;19802;10391528000;7
2016.10.26;16:00:00;1.09169;1.09462;1.09076;1.09112;30361;14968428000;7
2016.10.26;20:00:00;1.09112;1.09130;1.08998;1.09069;9698;5113850000;7
2016.10.27;00:00:00;1.09068;1.09114;1.09030;1.09051;6475;5258510000;7
2016.10.27;04:00:00;1.09051;1.09051;1.08915;1.08980;11985;12343887000;7
2016.10.27;08:00:00;1.08980;1.09200;1.08971;1.09143;23220;19771417000;7
2016.10.27;12:00:00;1.09144;1.09300;1.09097;1.09194;25577;20391403000;7
2016.10.27;16:00:00;1.09196;1.09418;1.08821;1.08917;33931;30906581000;7
2016.10.27;20:00:00;1.08919;1.09069;1.08861;1.08945;12005;10112519000;7
2016.10.28;00:00:00;1.08960;1.09042;1.08926;1.09013;7225;6035155000;7
2016.10.28;04:00:00;1.09013;1.09109;1.08988;1.09039;8663;9136297000;7
2016.10.28;08:00:00;1.09039;1.09244;1.08991;1.09056;21594;17410184000;7
2016.10.28;12:00:00;1.09056;1.09350;1.09022;1.09263;27694;21603107000;7
2016.10.28;16:00:00;1.09262;1.09500;1.09120;1.09397;31768;24293630000;7
2016.10.28;20:00:00;1.09395;1.09915;1.09388;1.09745;28742;23514858000;7
2016.10.31;00:00:00;1.09841;1.09907;1.09662;1.09692;14467;12898988000;0
2016.10.31;04:00:00;1.09692;1.09715;1.09607;1.09686;8695;9548585000;7
2016.10.31;08:00:00;1.09687;1.09692;1.09475;1.09553;17714;15823642000;7
2016.10.31;12:00:00;1.09549;1.09565;1.09385;1.09470;21485;18212061000;7
2016.10.31;16:00:00;1.09473;1.09682;1.09355;1.09627;26148;23770120000;7
2016.10.31;20:00:00;1.09626;1.09823;1.09625;1.09762;10657;8258631000;7
2016.11.01;00:00:00;1.09761;1.09763;1.09622;1.09629;10215;8121937000;0
2016.11.01;04:00:00;1.09630;1.09688;1.09597;1.09664;10132;10146836000;7
2016.11.01;08:00:00;1.09662;1.10005;1.09632;1.09939;19433;16038539000;7
2016.11.01;12:00:00;1.09939;1.10345;1.09930;1.10254;26908;21953315000;7
2016.11.01;16:00:00;1.10245;1.10641;1.10216;1.10555;33188;27984219000;7
2016.11.01;20:00:00;1.10555;1.10686;1.10504;1.10564;14638;12828963000;7
2016.11.02;00:00:00;1.10571;1.10612;1.10493;1.10592;11719;10584228000;7
2016.11.02;04:00:00;1.10589;1.10743;1.10576;1.10679;11804;11769372000;7
2016.11.02;08:00:00;1.10676;1.10992;1.10616;1.10817;24256;21774126000;7
2016.11.02;12:00:00;1.10816;1.11018;1.10715;1.10981;33410;27713406000;7
2016.11.02;16:00:00;1.10981;1.11228;1.10941;1.10987;31186;25122127000;7
2016.11.02;20:00:00;1.10987;1.11166;1.10841;1.10946;18071;14046876000;7
2016.11.03;00:00:00;1.10950;1.11128;1.10912;1.11128;11555;11162942000;0
2016.11.03;04:00:00;1.11127;1.11255;1.11052;1.11103;16453;18460910000;7
2016.11.03;08:00:00;1.11106;1.11255;1.10929;1.10953;23228;22576820000;7
2016.11.03;12:00:00;1.10952;1.11002;1.10597;1.10709;36276;30629609000;7
2016.11.03;16:00:00;1.10716;1.11127;1.10595;1.11122;28195;24487922000;7
2016.11.03;20:00:00;1.11122;1.11202;1.11001;1.11050;12105;10155226000;7
2016.11.04;00:00:00;1.11052;1.11095;1.10923;1.10923;10642;11731956000;7
2016.11.04;04:00:00;1.10922;1.10966;1.10864;1.10875;9253;10518310000;7
2016.11.04;08:00:00;1.10875;1.11073;1.10875;1.10992;20887;21120163000;7
2016.11.04;12:00:00;1.10993;1.11144;1.10795;1.10993;33983;28951674000;7
2016.11.04;16:00:00;1.10992;1.11265;1.10973;1.11140;29661;25636265000;7
2016.11.04;20:00:00;1.11138;1.11405;1.11135;1.11375;12691;12526185000;7
2016.11.07;00:00:00;1.10616;1.11099;1.10616;1.10940;18288;16025227000;7
2016.11.07;04:00:00;1.10939;1.10977;1.10663;1.10732;14680;15147837000;7
2016.11.07;08:00:00;1.10734;1.10740;1.10479;1.10598;23103;22110773000;7
2016.11.07;12:00:00;1.10597;1.10733;1.10551;1.10573;22118;22073673000;7
2016.11.07;16:00:00;1.10573;1.10602;1.10270;1.10428;24076;24715011000;7
2016.11.07;20:00:00;1.10426;1.10468;1.10313;1.10395;11392;9730228000;7
2016.11.08;00:00:00;1.10396;1.10493;1.10324;1.10382;11181;10912035000;0
2016.11.08;04:00:00;1.10383;1.10437;1.10295;1.10421;9427;8982590000;7
2016.11.08;08:00:00;1.10421;1.10667;1.10421;1.10499;18697;17322871000;7
2016.11.08;12:00:00;1.10499;1.10511;1.10354;1.10470;20546;18178369000;7
2016.11.08;16:00:00;1.10471;1.10539;1.10197;1.10226;27536;22206900000;7
2016.11.08;20:00:00;1.10227;1.10341;1.10083;1.10257;17716;17416779000;7
2016.11.09;00:00:00;1.10238;1.10522;1.09892;1.10403;35125;29897439000;0
2016.11.09;04:00:00;1.10403;1.12991;1.10403;1.12743;71272;60697544000;7
2016.11.09;08:00:00;1.12744;1.12763;1.10289;1.10510;60898;44535742000;7
2016.11.09;12:00:00;1.10510;1.11079;1.09977;1.10090;46591;38551228000;7
2016.11.09;16:00:00;1.10091;1.10123;1.09227;1.09380;50231;46503486000;7
2016.11.09;20:00:00;1.09379;1.09483;1.09066;1.09077;25309;26140111000;7
2016.11.10;00:00:00;1.09083;1.09367;1.09070;1.09342;15924;14812385000;0
2016.11.10;04:00:00;1.09340;1.09533;1.09218;1.09418;17779;17698917000;7
2016.11.10;08:00:00;1.09418;1.09472;1.08869;1.08938;33593;30287029000;7
2016.11.10;12:00:00;1.08939;1.09202;1.08691;1.08979;43005;34206396000;7
2016.11.10;16:00:00;1.08979;1.09058;1.08645;1.08901;48128;42073808000;7
2016.11.10;20:00:00;1.08901;1.09033;1.08834;1.08907;20928;19437387000;7
2016.11.11;00:00:00;1.08932;1.08942;1.08752;1.08847;14320;14044362000;0
2016.11.11;04:00:00;1.08845;1.09229;1.08825;1.09117;20445;20821323000;7
2016.11.11;08:00:00;1.09117;1.09191;1.08676;1.08690;38790;37852308000;7
2016.11.11;12:00:00;1.08689;1.09188;1.08537;1.09017;40614;37172127000;7
2016.11.11;16:00:00;1.09015;1.09100;1.08301;1.08593;40191;34157027000;7
2016.11.11;20:00:00;1.08593;1.08600;1.08409;1.08503;14867;16241267000;7
2016.11.14;00:00:00;1.08316;1.08403;1.07724;1.07964;23573;19193141000;0
2016.11.14;04:00:00;1.07963;1.08084;1.07780;1.07918;16733;15217167000;7
2016.11.14;08:00:00;1.07917;1.08058;1.07278;1.07571;34927;29410623000;7
2016.11.14;12:00:00;1.07571;1.07887;1.07531;1.07675;43309;37737562000;7
2016.11.14;16:00:00;1.07676;1.07698;1.07087;1.07483;43580;40297933000;7
2016.11.14;20:00:00;1.07482;1.07587;1.07222;1.07358;26064;26233339000;7
2016.11.15;00:00:00;1.07357;1.07708;1.07335;1.07560;15354;13829155000;0
2016.11.15;04:00:00;1.07560;1.07603;1.07451;1.07482;12203;13068809000;7
2016.11.15;08:00:00;1.07482;1.08161;1.07472;1.07979;33794;26961208000;7
2016.11.15;12:00:00;1.08000;1.08030;1.07276;1.07335;36210;31065868000;7
2016.11.15;16:00:00;1.07338;1.07511;1.07181;1.07314;41469;37882567000;7
2016.11.15;20:00:00;1.07325;1.07366;1.07138;1.07215;20197;21071400000;7
2016.11.16;00:00:00;1.07205;1.07500;1.07176;1.07387;11604;10575315000;0
2016.11.16;04:00:00;1.07386;1.07592;1.07366;1.07464;11064;10162148000;7
2016.11.16;08:00:00;1.07463;1.07564;1.06998;1.07144;28412;23659221000;7
2016.11.16;12:00:00;1.07143;1.07221;1.06872;1.07119;34412;29269630000;7
2016.11.16;16:00:00;1.07118;1.07182;1.06656;1.06951;43928;40985184000;7
2016.11.16;20:00:00;1.06951;1.06971;1.06668;1.06898;19845;20179976000;7
2016.11.17;00:00:00;1.06899;1.07143;1.06881;1.07068;16872;14612267000;7
2016.11.17;04:00:00;1.07069;1.07069;1.06916;1.06991;15089;17008427000;7
2016.11.17;08:00:00;1.06991;1.07360;1.06827;1.07238;30370;28684033000;7
2016.11.17;12:00:00;1.07236;1.07453;1.06809;1.06874;35238;31986985000;7
2016.11.17;16:00:00;1.06877;1.07146;1.06292;1.06353;42188;39557894000;7
2016.11.17;20:00:00;1.06354;1.06440;1.06197;1.06241;20074;19571040000;7
2016.11.18;00:00:00;1.06216;1.06288;1.05812;1.05939;19081;16863714000;0
2016.11.18;04:00:00;1.05939;1.06099;1.05848;1.05848;18238;15728929000;7
2016.11.18;08:00:00;1.05846;1.06135;1.05835;1.05984;35554;29088808000;7
2016.11.18;12:00:00;1.05984;1.06425;1.05972;1.06103;38150;32063304000;7
2016.11.18;16:00:00;1.06103;1.06245;1.05687;1.05860;43999;34991858000;7
2016.11.18;20:00:00;1.05860;1.06070;1.05826;1.05826;18566;15706461000;7
2016.11.21;00:00:00;1.05915;1.06132;1.05785;1.06050;27388;22640261000;0
2016.11.21;04:00:00;1.06051;1.06112;1.05876;1.06009;17167;18158075000;7
2016.11.21;08:00:00;1.06005;1.06488;1.05970;1.06316;28126;23137155000;7
2016.11.21;12:00:00;1.06317;1.06463;1.06175;1.06389;33402;24928286000;7
2016.11.21;16:00:00;1.06388;1.06388;1.05922;1.06055;38580;32081190000;7
2016.11.21;20:00:00;1.06053;1.06399;1.05896;1.06264;22724;21544462000;7
2016.11.22;00:00:00;1.06256;1.06492;1.06229;1.06347;18764;17631885000;7
2016.11.22;04:00:00;1.06347;1.06379;1.06240;1.06299;17529;17790576000;7
2016.11.22;08:00:00;1.06301;1.06575;1.06042;1.06468;30294;25918937000;7
2016.11.22;12:00:00;1.06467;1.06491;1.06035;1.06110;29318;24669491000;7
2016.11.22;16:00:00;1.06109;1.06384;1.05835;1.06242;38300;31889833000;7
2016.11.22;20:00:00;1.06242;1.06294;1.06103;1.06243;18680;15328084000;7
2016.11.23;00:00:00;1.06220;1.06343;1.06214;1.06238;11758;11168839000;0
2016.11.23;04:00:00;1.06238;1.06312;1.06193;1.06290;9774;10417564000;7
2016.11.23;08:00:00;1.06290;1.06433;1.05998;1.06118;22008;18944032000;7
2016.11.23;12:00:00;1.06118;1.06361;1.05561;1.05573;36466;27847728000;7
2016.11.23;16:00:00;1.05572;1.05656;1.05258;1.05567;45293;34326963000;7
2016.11.23;20:00:00;1.05567;1.05639;1.05373;1.05516;25539;23053511000;7
2016.11.24;00:00:00;1.05485;1.05556;1.05316;1.05346;19653;17604714000;0
2016.11.24;04:00:00;1.05346;1.05502;1.05247;1.05467;19258;19206559000;7
2016.11.24;08:00:00;1.05467;1.05780;1.05176;1.05667;32951;26828856000;7
2016.11.24;12:00:00;1.05667;1.05849;1.05426;1.05623;31440;28088370000;7
2016.11.24;16:00:00;1.05623;1.05793;1.05539;1.05545;25507;23422126000;7
2016.11.24;20:00:00;1.05544;1.05573;1.05478;1.05517;7427;7064874000;7
2016.11.25;00:00:00;1.05462;1.05611;1.05291;1.05570;17934;15932016000;0
2016.11.25;04:00:00;1.05571;1.05774;1.05496;1.05691;21678;20399112000;7
2016.11.25;08:00:00;1.05688;1.06144;1.05676;1.05951;36124;28745660000;7
2016.11.25;12:00:00;1.05954;1.06045;1.05822;1.06034;29709;22956148000;7
2016.11.25;16:00:00;1.06034;1.06270;1.05889;1.05923;33298;27755512000;7
2016.11.25;20:00:00;1.05925;1.06066;1.05772;1.05772;14771;12069520000;7
2016.11.28;00:00:00;1.06079;1.06471;1.05939;1.06449;21370;18174282000;0
2016.11.28;04:00:00;1.06450;1.06854;1.06441;1.06536;25162;24174033000;7
2016.11.28;08:00:00;1.06537;1.06692;1.06381;1.06419;29683;22451187000;7
2016.11.28;12:00:00;1.06417;1.06420;1.05648;1.05678;35218;27000286000;7
2016.11.28;16:00:00;1.05679;1.06043;1.05632;1.05844;32855;24321321000;7
2016.11.28;20:00:00;1.05844;1.06172;1.05816;1.06122;12918;9965326000;7
2016.11.29;00:00:00;1.06116;1.06214;1.06005;1.06097;15151;13641423000;0
2016.11.29;04:00:00;1.06094;1.06102;1.05883;1.06020;15800;17311958000;7
2016.11.29;08:00:00;1.06023;1.06139;1.05826;1.05961;22716;18512861000;7
2016.11.29;12:00:00;1.05961;1.06090;1.05645;1.05755;33384;26568648000;7
2016.11.29;16:00:00;1.05755;1.06349;1.05713;1.06267;41074;34625679000;7
2016.11.29;20:00:00;1.06267;1.06542;1.06267;1.06487;17555;15501365000;7
2016.11.30;00:00:00;1.06472;1.06601;1.06407;1.06494;13117;12849310000;0
2016.11.30;04:00:00;1.06494;1.06553;1.06271;1.06315;15456;16244176000;7
2016.11.30;08:00:00;1.06318;1.06640;1.06190;1.06364;32800;30873935000;7
2016.11.30;12:00:00;1.06363;1.06662;1.06144;1.06293;39589;34877965000;7
2016.11.30;16:00:00;1.06295;1.06332;1.05521;1.05987;53713;46400727000;7
2016.11.30;20:00:00;1.05987;1.06020;1.05865;1.05870;17970;13980569000;7
2016.12.01;00:00:00;1.05891;1.06039;1.05851;1.05953;16865;12736488000;7
2016.12.01;04:00:00;1.05953;1.06169;1.05897;1.06138;14796;12469426000;7
2016.12.01;08:00:00;1.06138;1.06393;1.06025;1.06285;25850;17693213000;7
2016.12.01;12:00:00;1.06283;1.06354;1.06135;1.06277;27217;18421605000;7
2016.12.01;16:00:00;1.06276;1.06358;1.05842;1.06250;38998;25975706000;7
2016.12.01;20:00:00;1.06250;1.06683;1.06243;1.06596;19914;14350545000;7
2016.12.02;00:00:00;1.06581;1.06768;1.06559;1.06699;11892;8253238000;7
2016.12.02;04:00:00;1.06699;1.06896;1.06657;1.06831;13507;10491775000;7
2016.12.02;08:00:00;1.06832;1.06879;1.06458;1.06460;21590;15778347000;7
2016.12.02;12:00:00;1.06460;1.06715;1.06248;1.06342;31411;21549699000;7
2016.12.02;16:00:00;1.06341;1.06806;1.06328;1.06743;33631;21419748000;7
2016.12.02;20:00:00;1.06743;1.06787;1.06538;1.06538;14255;9915349000;7
2016.12.05;00:00:00;1.06171;1.06192;1.05044;1.05601;35683;25058391000;0
2016.12.05;04:00:00;1.05601;1.05661;1.05370;1.05659;14795;8900912000;7
2016.12.05;08:00:00;1.05659;1.06617;1.05540;1.06331;34061;19445167000;7
2016.12.05;12:00:00;1.06331;1.07294;1.06294;1.06866;31880;18290282000;7
2016.12.05;16:00:00;1.06865;1.07696;1.06865;1.07669;34052;21723796000;7
2016.12.05;20:00:00;1.07668;1.07959;1.07590;1.07631;16776;11278474000;7
2016.12.06;00:00:00;1.07617;1.07670;1.07498;1.07614;11770;9920004000;0
2016.12.06;04:00:00;1.07614;1.07695;1.07505;1.07545;8870;8541295000;7
2016.12.06;08:00:00;1.07545;1.07850;1.07366;1.07663;23714;16308227000;7
2016.12.06;12:00:00;1.07660;1.07760;1.07266;1.07326;27978;17105725000;7
2016.12.06;16:00:00;1.07326;1.07491;1.06979;1.07111;27464;15037201000;7
2016.12.06;20:00:00;1.07108;1.07218;1.07040;1.07177;8527;5974698000;7
2016.12.07;00:00:00;1.07153;1.07263;1.07120;1.07196;8641;6110612000;7
2016.12.07;04:00:00;1.07196;1.07239;1.07166;1.07181;5466;4325255000;7
2016.12.07;08:00:00;1.07182;1.07322;1.07106;1.07190;19145;11929251000;7
2016.12.07;12:00:00;1.07190;1.07370;1.07095;1.07354;19729;13501893000;7
2016.12.07;16:00:00;1.07354;1.07679;1.07307;1.07433;25012;17115974000;7
2016.12.07;20:00:00;1.07433;1.07668;1.07431;1.07513;12543;9099574000;7
2016.12.08;00:00:00;1.07521;1.07686;1.07484;1.07658;8140;6081858000;0
2016.12.08;04:00:00;1.07659;1.07845;1.07621;1.07727;10286;8847145000;7
2016.12.08;08:00:00;1.07726;1.08048;1.07580;1.08016;18086;11611644000;7
2016.12.08;12:00:00;1.08016;1.08734;1.06391;1.06673;40876;25069266000;7
2016.12.08;16:00:00;1.06673;1.06788;1.05968;1.06088;44249;26254912000;7
2016.12.08;20:00:00;1.06087;1.06236;1.05986;1.06121;14958;10180537000;7
2016.12.09;00:00:00;1.06117;1.06211;1.05890;1.05899;9717;7593032000;0
2016.12.09;04:00:00;1.05901;1.06160;1.05887;1.06157;8551;7905768000;7
2016.12.09;08:00:00;1.06164;1.06293;1.06071;1.06255;19957;13126571000;7
2016.12.09;12:00:00;1.06252;1.06293;1.05502;1.05747;30418;18456437000;7
2016.12.09;16:00:00;1.05747;1.05792;1.05306;1.05394;27941;18041919000;7
2016.12.09;20:00:00;1.05392;1.05606;1.05389;1.05515;9662;7129746000;7
2016.12.12;00:00:00;1.05326;1.05580;1.05250;1.05543;11199;6829033000;0
2016.12.12;04:00:00;1.05539;1.05680;1.05500;1.05588;11328;6794949000;7
2016.12.12;08:00:00;1.05588;1.05947;1.05532;1.05926;20492;10593390000;7
2016.12.12;12:00:00;1.05926;1.06210;1.05904;1.06078;24480;13061379000;7
2016.12.12;16:00:00;1.06078;1.06513;1.05906;1.06415;30000;16957654000;7
2016.12.12;20:00:00;1.06415;1.06446;1.06256;1.06336;12642;6857780000;7
2016.12.13;00:00:00;1.06333;1.06499;1.06294;1.06330;15493;12083557000;0
2016.12.13;04:00:00;1.06331;1.06360;1.06284;1.06331;10389;9383511000;7
2016.12.13;08:00:00;1.06332;1.06494;1.06123;1.06175;21695;13607305000;7
2016.12.13;12:00:00;1.06174;1.06351;1.06034;1.06267;23022;13527118000;7
2016.12.13;16:00:00;1.06268;1.06667;1.06129;1.06239;29649;21310529000;7
2016.12.13;20:00:00;1.06239;1.06301;1.06141;1.06244;11142;8911379000;7
2016.12.14;00:00:00;1.06233;1.06408;1.06203;1.06332;12479;10999936000;0
2016.12.14;04:00:00;1.06333;1.06449;1.06316;1.06437;6599;6315905000;7
2016.12.14;08:00:00;1.06437;1.06645;1.06118;1.06257;19980;16226687000;7
2016.12.14;12:00:00;1.06257;1.06560;1.06249;1.06396;22765;16329065000;7
2016.12.14;16:00:00;1.06396;1.06698;1.06322;1.06549;24183;17508801000;7
2016.12.14;20:00:00;1.06548;1.06570;1.04955;1.05340;44428;33747732000;7
2016.12.15;00:00:00;1.05308;1.05389;1.04680;1.05141;20424;13887314000;0
2016.12.15;04:00:00;1.05141;1.05225;1.05028;1.05061;16301;14869150000;7
2016.12.15;08:00:00;1.05066;1.05136;1.04694;1.05002;31955;24072403000;7
2016.12.15;12:00:00;1.05001;1.05002;1.03950;1.04364;45010;29200337000;7
2016.12.15;16:00:00;1.04364;1.04481;1.03660;1.04133;43303;29181357000;7
2016.12.15;20:00:00;1.04130;1.04309;1.04047;1.04126;19721;16486557000;7
2016.12.16;00:00:00;1.04107;1.04300;1.04053;1.04188;14423;11438444000;0
2016.12.16;04:00:00;1.04188;1.04382;1.04186;1.04329;11048;8700979000;7
2016.12.16;08:00:00;1.04329;1.04656;1.04272;1.04628;25125;18608301000;7
2016.12.16;12:00:00;1.04634;1.04720;1.04308;1.04451;27827;20095028000;7
2016.12.16;16:00:00;1.04451;1.04738;1.04003;1.04453;36479;25156374000;7
2016.12.16;20:00:00;1.04451;1.04543;1.04291;1.04401;16410;13567123000;7
2016.12.19;00:00:00;1.04374;1.04686;1.04358;1.04599;15519;13615193000;0
2016.12.19;04:00:00;1.04601;1.04669;1.04521;1.04657;11713;11677901000;7
2016.12.19;08:00:00;1.04658;1.04791;1.04475;1.04475;21700;16565487000;7
2016.12.19;12:00:00;1.04476;1.04495;1.04111;1.04286;25348;19178743000;7
2016.12.19;16:00:00;1.04286;1.04518;1.04232;1.04436;27372;20562052000;7
2016.12.19;20:00:00;1.04436;1.04505;1.03922;1.04010;19544;16383098000;7
2016.12.20;00:00:00;1.03998;1.04124;1.03926;1.04102;13890;10943957000;0
2016.12.20;04:00:00;1.04101;1.04175;1.03922;1.03964;15582;12682764000;7
2016.12.20;08:00:00;1.03964;1.03975;1.03753;1.03831;22133;18143415000;7
2016.12.20;12:00:00;1.03831;1.03912;1.03519;1.03693;25877;19456519000;7
2016.12.20;16:00:00;1.03693;1.03994;1.03597;1.03971;26219;22498327000;7
2016.12.20;20:00:00;1.03972;1.04074;1.03853;1.03867;11953;11946913000;7
2016.12.21;00:00:00;1.03846;1.04019;1.03819;1.03959;10372;8271310000;0
2016.12.21;04:00:00;1.03958;1.04187;1.03952;1.04036;14314;13018108000;7
2016.12.21;08:00:00;1.04039;1.04169;1.03938;1.03978;19309;16978360000;7
2016.12.21;12:00:00;1.03978;1.04416;1.03881;1.04408;24284;20201166000;7
2016.12.21;16:00:00;1.04408;1.04509;1.04204;1.04270;25734;23104934000;7
2016.12.21;20:00:00;1.04272;1.04335;1.04192;1.04228;11478;11148226000;7
2016.12.22;00:00:00;1.04220;1.04478;1.04213;1.04420;13818;11646764000;0
2016.12.22;04:00:00;1.04418;1.04444;1.04310;1.04369;9290;8786508000;7
2016.12.22;08:00:00;1.04368;1.04561;1.04320;1.04424;20760;18339538000;7
2016.12.22;12:00:00;1.04424;1.04700;1.04288;1.04384;24831;20074322000;7
2016.12.22;16:00:00;1.04384;1.04989;1.04364;1.04412;30369;24977911000;7
2016.12.22;20:00:00;1.04411;1.04471;1.04315;1.04355;11482;11561442000;7
2016.12.23;00:00:00;1.04326;1.04443;1.04305;1.04441;8807;8275083000;0
2016.12.23;04:00:00;1.04441;1.04499;1.04390;1.04491;7010;6814416000;7
2016.12.23;08:00:00;1.04493;1.04630;1.04356;1.04548;15437;13144782000;7
2016.12.23;12:00:00;1.04549;1.04597;1.04315;1.04338;17648;13816794000;7
2016.12.23;16:00:00;1.04339;1.04684;1.04262;1.04470;17781;14260491000;7
2016.12.23;20:00:00;1.04469;1.04700;1.04435;1.04700;8444;6423114000;7
2016.12.26;04:00:00;1.04607;1.04626;1.04547;1.04602;3835;2557115000;0
2016.12.26;08:00:00;1.04603;1.04668;1.04365;1.04450;7447;4797775000;7
2016.12.26;12:00:00;1.04448;1.04604;1.03249;1.04526;9272;8974286000;7
2016.12.26;16:00:00;1.04530;1.04639;1.04411;1.04480;3623;3969458000;34
2016.12.26;20:00:00;1.04480;1.04566;1.04455;1.04491;23651;23245777000;12
2016.12.27;00:00:00;1.04493;1.04561;1.04319;1.04338;13744;13341786000;7
2016.12.27;04:00:00;1.04338;1.04455;1.04322;1.04455;13049;13851518000;7
2016.12.27;08:00:00;1.04452;1.04550;1.04386;1.04503;13589;12326758000;7
2016.12.27;12:00:00;1.04502;1.04553;1.04398;1.04428;12820;11673432000;7
2016.12.27;16:00:00;1.04428;1.04630;1.04417;1.04559;12388;12310837000;7
2016.12.27;20:00:00;1.04558;1.04581;1.04508;1.04566;7168;7205210000;7
2016.12.28;00:00:00;1.04546;1.04747;1.04514;1.04689;9385;8457642000;0
2016.12.28;04:00:00;1.04689;1.04795;1.04640;1.04779;8765;8538934000;7
2016.12.28;08:00:00;1.04778;1.04790;1.04338;1.04394;16953;13961647000;7
2016.12.28;12:00:00;1.04394;1.04453;1.03863;1.03929;22060;17662999000;7
2016.12.28;16:00:00;1.03930;1.04031;1.03717;1.03834;20608;17412847000;7
2016.12.28;20:00:00;1.03834;1.04181;1.03821;1.04102;16101;16597570000;7
2016.12.29;00:00:00;1.04162;1.04377;1.04079;1.04338;14834;13790188000;0
2016.12.29;04:00:00;1.04338;1.04646;1.04289;1.04601;15809;13432036000;7
2016.12.29;08:00:00;1.04601;1.04796;1.04420;1.04684;22162;18733140000;7
2016.12.29;12:00:00;1.04685;1.04765;1.04451;1.04646;23331;18009289000;7
2016.12.29;16:00:00;1.04646;1.04920;1.04466;1.04721;23867;18647738000;7
2016.12.29;20:00:00;1.04720;1.04936;1.04703;1.04892;15165;12077842000;7
2016.12.30;00:00:00;1.04844;1.06522;1.04827;1.05449;32863;23240996000;0
2016.12.30;04:00:00;1.05448;1.05468;1.05201;1.05358;19642;17676984000;7
2016.12.30;08:00:00;1.05358;1.05912;1.05054;1.05889;25484;18887028000;7
2016.12.30;12:00:00;1.05889;1.05905;1.05344;1.05432;25726;21329434000;7
2016.12.30;16:00:00;1.05430;1.05771;1.05248;1.05461;28493;24071769000;7
2016.12.30;20:00:00;1.05464;1.05472;1.05068;1.05068;16449;11560645000;7
2017.01.02;00:00:00;1.05100;1.05275;1.05098;1.05189;1702;1763662000;0
2017.01.02;04:00:00;1.05189;1.05214;1.05091;1.05108;2283;1862600000;20
2017.01.02;08:00:00;1.05108;1.05234;1.04763;1.04862;16341;11882452000;7
2017.01.02;12:00:00;1.04864;1.04890;1.04608;1.04654;18271;12823430000;7
2017.01.02;16:00:00;1.04654;1.04774;1.04539;1.04653;15372;14892594000;7
2017.01.02;20:00:00;1.04651;1.04670;1.04480;1.04519;18951;19089367000;7
2017.01.03;00:00:00;1.04524;1.04803;1.04476;1.04755;18575;18396034000;7
2017.01.03;04:00:00;1.04755;1.04898;1.04704;1.04818;11354;10626147000;7
2017.01.03;08:00:00;1.04818;1.04888;1.03998;1.04014;27882;24681336000;7
2017.01.03;12:00:00;1.04014;1.04161;1.03747;1.03910;28070;23845412000;7
2017.01.03;16:00:00;1.03911;1.04336;1.03399;1.04266;38506;33217676000;7
2017.01.03;20:00:00;1.04266;1.04314;1.04012;1.04044;14948;13929330000;7
